date,Sent_Count,favorites,Count,sentcount1day,favcount1day,econcount1day,job_change1day,growthgap1day,change1day
2017-05-11,35,399,6,15.0,1876.0,5.0,220.0,1.6,0.007493875198155296
2017-05-12,5,564,4,35.0,399.0,6.0,220.0,1.6,-0.0031604654503663105
2017-05-15,23,734,1,5.0,564.0,4.0,220.0,1.6,-0.004050925925925942
2017-05-16,22,1041,5,23.0,734.0,1.0,220.0,1.6,0.003767024050999785
2017-05-17,22,1488,4,22.0,1041.0,5.0,220.0,1.6,-0.0020167098818784294
2017-05-18,21,680,7,22.0,1488.0,4.0,220.0,1.6,-0.009967751392553395
2017-05-19,-6,1596,29,21.0,680.0,7.0,220.0,1.6,0.004455004455004413
2017-05-22,4,653,4,-6.0,1596.0,29.0,220.0,1.6,0.003100088573959373
2017-05-23,16,726,8,4.0,653.0,4.0,220.0,1.6,0.005431591309453762
2017-05-24,12,972,3,16.0,726.0,8.0,220.0,1.6,0.00029112081513822446
2017-05-25,42,1283,2,12.0,972.0,3.0,220.0,1.6,-0.001018033740546937
2017-05-26,-2,578,3,42.0,1283.0,2.0,220.0,1.6,-0.0026102088167052296
2017-05-31,-5,1679,5,-2.0,578.0,3.0,220.0,1.1,0.0011646527878875865
2017-06-01,32,617,3,-5.0,1679.0,5.0,220.0,1.1,-0.003063904289466121
2017-06-02,10,603,3,32.0,617.0,3.0,220.0,1.1,0.017713365539452405
2017-06-05,12,826,3,10.0,603.0,3.0,141.0,1.1,0.004161882893226062
2017-06-06,-43,827,23,12.0,826.0,3.0,141.0,1.1,-0.006432246998284572
2017-06-07,5,553,2,-43.0,827.0,23.0,141.0,1.1,0.0039051200462828467
2017-06-08,11,941,5,5.0,553.0,2.0,141.0,1.1,0.0007197351374693704
2017-06-09,-7,2122,9,11.0,941.0,5.0,141.0,1.1,0.01381294964028768
2017-06-12,37,595,2,-7.0,2122.0,9.0,141.0,1.1,0.005235602094240902
2017-06-13,-2,2718,7,37.0,595.0,2.0,141.0,1.1,-0.002251935256861317
2017-06-14,3,1043,8,-2.0,2718.0,7.0,141.0,1.1,0.000983698707138946
2017-06-15,-14,1287,5,3.0,1043.0,8.0,141.0,1.1,-0.006037629879247299
2017-06-16,20,14026,4,-14.0,1287.0,5.0,141.0,1.1,0.004992867332382433
2017-06-19,4,793,4,20.0,14026.0,4.0,141.0,1.1,-0.002988047808765053
2017-06-20,21,3345,4,4.0,793.0,4.0,141.0,1.1,0.0008531210009953402
2017-06-21,13,1201,5,21.0,3345.0,4.0,141.0,1.1,-0.010387023335230562
2017-06-22,26,1024,7,13.0,1201.0,5.0,141.0,1.1,-0.006885669200975325
2017-06-23,-13,988,6,26.0,1024.0,7.0,141.0,1.1,0.003466204506065989
2017-06-26,30,874,7,-13.0,988.0,6.0,141.0,1.1,0.006319115323854628
2017-06-27,18,1230,2,30.0,874.0,7.0,141.0,1.1,-0.0011383039271485244
2017-06-28,3,1792,6,18.0,1230.0,2.0,141.0,1.1,-0.0077131838308813925
2017-06-29,-14,3413,8,3.0,1792.0,6.0,141.0,1.1,0.011028358636493991
2017-06-30,11,1716,4,-14.0,3413.0,8.0,141.0,0.9,-0.008760774339409218
2017-07-03,6,1089,1,11.0,1716.0,4.0,141.0,0.9,-0.0015665052691540794
2017-07-05,1,750,5,6.0,1089.0,1.0,141.0,0.9,0.004542228530872864
2017-07-06,-9,1318,3,1.0,750.0,5.0,141.0,0.9,-0.004105322763306996
2017-07-07,14,750,5,-9.0,1318.0,3.0,141.0,0.9,-0.005874767158618868
2017-07-10,7,669,8,14.0,750.0,5.0,211.0,0.9,0.008631851532153564
2017-07-11,-7,576,4,7.0,669.0,8.0,211.0,0.9,-0.0020048689674924897
2017-07-12,18,1066,6,-7.0,576.0,4.0,211.0,0.9,0.0022958817620892034
2017-07-13,29,2233,16,18.0,1066.0,6.0,211.0,0.9,0.003135689851767373
2017-07-14,40,737,10,29.0,2233.0,16.0,211.0,0.9,0.0024154589371980922
2017-07-17,10,543,6,40.0,737.0,10.0,211.0,0.9,0.004402158477705229
2017-07-18,1,2081,6,10.0,543.0,6.0,211.0,0.9,0.002544889014562316
2017-07-20,14,1045,5,1.0,2081.0,6.0,211.0,0.9,-0.00028284542497519484
2017-07-21,24,584,6,14.0,1045.0,5.0,211.0,0.9,0.0004191700433142537
2017-07-24,21,1044,5,24.0,584.0,6.0,211.0,0.9,-0.00419287211740038
2017-07-25,31,1914,8,21.0,1044.0,5.0,211.0,0.9,0.00028074115665370904
2017-07-26,49,1173,10,31.0,1914.0,8.0,211.0,0.9,0.004468649629940057
2017-07-27,34,2158,8,49.0,1173.0,10.0,211.0,0.9,-0.006674082313681925
2017-07-28,18,2745,5,34.0,2158.0,8.0,211.0,0.9,-0.005871662239619764
2017-07-31,-7,895,4,18.0,2745.0,5.0,211.0,-0.9,0.0012692144972500836
2017-08-01,11,949,4,-7.0,895.0,4.0,211.0,-0.9,-0.004498805004920473
2017-08-02,13,2059,7,11.0,949.0,4.0,211.0,-0.9,-0.002387975839303297
2017-08-03,48,1699,5,13.0,2059.0,7.0,211.0,-0.9,-0.0119802677942214
2017-08-04,17,1046,5,48.0,1699.0,5.0,211.0,-0.9,-0.0052684038160330975
2017-08-07,12,519,3,17.0,1046.0,5.0,228.0,-0.9,0.0027162258756254143
2017-08-08,5,1072,2,12.0,519.0,3.0,228.0,-0.9,-0.0019940179461615235
2017-08-09,2,739,6,5.0,1072.0,2.0,228.0,-0.9,-0.002711574140145537
2017-08-10,-11,2200,3,2.0,739.0,6.0,228.0,-0.9,-0.003165012228456321
2017-08-11,22,1026,13,-11.0,2200.0,3.0,228.0,-0.9,-0.011447616287494656
2017-08-14,22,1147,6,22.0,1026.0,13.0,228.0,-0.9,0.0
2017-08-15,10,936,2,22.0,1147.0,6.0,228.0,-0.9,0.007570243121269414
2017-08-16,27,796,4,10.0,936.0,2.0,228.0,-0.9,-0.012108980827447071
2017-08-17,1,4360,4,27.0,796.0,4.0,228.0,-0.9,-0.0008736167734420831
2017-08-18,-9,546,3,1.0,4360.0,4.0,228.0,-0.9,-0.014931927975406175
2017-08-21,16,592,1,-9.0,546.0,3.0,228.0,-0.9,0.0017897091722595753
2017-08-22,12,1559,4,16.0,592.0,1.0,228.0,-0.9,0.0005966587112170651
2017-08-23,37,641,1,12.0,1559.0,4.0,228.0,-0.9,0.00594088816278042
2017-08-24,-1,708,11,37.0,641.0,1.0,228.0,-0.9,0.002374239501409654
2017-08-25,12,539,3,-1.0,708.0,11.0,228.0,-0.9,-0.002948113207547212
2017-08-28,-2,643,3,12.0,539.0,3.0,228.0,-0.9,0.0014734050390451494
2017-08-29,-5,737,1,-2.0,643.0,3.0,228.0,-0.9,-0.001027749229187978
2017-08-30,6,572,3,-5.0,737.0,1.0,228.0,-0.9,0.006064191687620124
2017-08-31,24,465,2,6.0,572.0,3.0,228.0,-1.3,0.0061782877316858146
2017-09-01,23,761,4,24.0,465.0,2.0,228.0,-1.3,0.007144940215806283
2017-09-05,8,3767,5,23.0,761.0,4.0,190.0,-1.3,0.005347593582887765
2017-09-06,-3,524,6,8.0,3767.0,5.0,190.0,-1.3,-0.01020848310567928
2017-09-07,2,975,1,-3.0,524.0,6.0,190.0,-1.3,-0.0013017066820943507
2017-09-08,10,725,1,2.0,975.0,1.0,190.0,-1.3,-0.004050339939244918
2017-09-11,20,1016,2,10.0,725.0,1.0,190.0,-1.3,0.00363901018922853
2017-09-12,2,725,2,20.0,1016.0,2.0,190.0,-1.3,0.003311258278145753
2017-09-13,-23,702,11,2.0,725.0,2.0,190.0,-1.3,0.004723057106054075
2017-09-14,11,881,21,-23.0,702.0,11.0,190.0,-1.3,0.004707560627674929
2017-09-15,11,2122,9,11.0,881.0,21.0,190.0,-1.3,0.0002841716396705063
2017-09-18,14,1001,3,11.0,2122.0,9.0,190.0,-1.3,0.006541524459613311
2017-09-19,6,1260,5,14.0,1001.0,3.0,190.0,-1.3,0.0064898419864560936
2017-09-20,1,1162,6,6.0,1260.0,5.0,190.0,-1.3,-0.0030808010082621325
2017-09-21,-15,884,5,1.0,1162.0,6.0,190.0,-1.3,0.0021037868162693645
2017-09-22,41,607,4,-15.0,884.0,5.0,190.0,-1.3,-0.0009782001117944015
2017-09-25,7,787,2,41.0,607.0,4.0,190.0,-1.3,0.006575265808617779
2017-09-26,-9,1529,6,7.0,787.0,2.0,190.0,-1.3,0.00431394377957142
2017-09-27,6,1186,24,-9.0,1529.0,6.0,190.0,-1.3,0.0033300957402526586
2017-09-28,21,2761,18,6.0,1186.0,24.0,190.0,-1.3,0.01513275553721294
2017-09-29,15,774,4,21.0,2761.0,18.0,190.0,-1.4,0.004752851711026539
2017-10-02,17,1261,6,15.0,774.0,4.0,190.0,-1.4,0.0021604104779907717
2017-10-03,6,4502,2,17.0,1261.0,6.0,190.0,-1.4,0.01210816628548373
2017-10-04,-8,834,5,6.0,4502.0,2.0,190.0,-1.4,0.0010621348911313401
2017-10-05,6,924,5,-8.0,834.0,5.0,190.0,-1.4,-0.003715992037159936
2017-10-06,-24,868,31,6.0,924.0,5.0,190.0,-1.4,-0.0009296148738378908
2017-10-09,12,836,8,-24.0,868.0,31.0,42.0,-1.4,0.0009329601492735328
2017-10-10,13,2488,6,12.0,836.0,8.0,42.0,-1.4,-0.0050578996406228606
2017-10-11,-14,1972,3,13.0,2488.0,6.0,42.0,-1.4,-0.0010665244634048565
2017-10-12,11,1858,5,-14.0,1972.0,3.0,42.0,-1.4,-0.0018704074816299344
2017-10-13,17,1199,4,11.0,1858.0,5.0,42.0,-1.4,0.000536336819522744
2017-10-16,-3,1380,32,17.0,1199.0,4.0,42.0,-1.4,-0.0024073826400961965
2017-10-17,17,1084,4,-3.0,1380.0,32.0,42.0,-1.4,-0.00294550810014726
2017-10-19,22,1164,3,17.0,1084.0,4.0,42.0,-1.4,-0.0018809619776971726
2017-10-20,17,1782,2,22.0,1164.0,3.0,42.0,-1.4,0.003901520247544817
2017-10-23,4,1010,5,17.0,1782.0,2.0,42.0,-1.4,-0.0019965393318247234
2017-10-24,7,2110,4,4.0,1010.0,5.0,42.0,-1.4,-0.005995203836930493
2017-10-25,-7,1398,7,7.0,2110.0,4.0,42.0,-1.4,-0.0001336362421489391
2017-10-26,-7,1699,5,-7.0,1398.0,7.0,42.0,-1.4,-0.0036144578313252475
2017-10-27,15,3347,6,-7.0,1699.0,5.0,42.0,-1.4,0.0014731485201553425
2017-10-30,1,524,3,15.0,3347.0,6.0,42.0,-0.1,0.005214600882470926
2017-10-31,29,1555,5,1.0,524.0,3.0,42.0,-0.1,-0.010017363429945235
2017-11-01,26,4192,5,29.0,1555.0,5.0,42.0,-0.1,0.006588678230469206
2017-11-02,2,2244,9,26.0,4192.0,5.0,42.0,-0.1,-0.013274923669188905
2017-11-03,20,898,10,2.0,2244.0,9.0,42.0,-0.1,0.002019658004577968
2017-11-06,15,683,3,20.0,898.0,10.0,249.0,-0.1,-0.004175084175084207
2017-11-07,22,965,4,15.0,683.0,3.0,249.0,-0.1,0.0018929150892374332
2017-11-08,16,902,3,22.0,965.0,4.0,249.0,-0.1,-0.011196546607311458
2017-11-09,10,877,8,16.0,902.0,3.0,249.0,-0.1,0.006424275560415514
2017-11-13,8,907,2,10.0,877.0,8.0,249.0,-0.1,0.002736352442194593
2017-11-14,6,1087,8,8.0,907.0,2.0,249.0,-0.1,0.005335887262279389
2017-11-15,-10,1260,6,6.0,1087.0,8.0,249.0,-0.1,0.003414834039065702
2017-11-16,3,1184,3,-10.0,1260.0,6.0,249.0,-0.1,0.0013706140350878365
2017-11-17,13,1289,7,3.0,1184.0,3.0,249.0,-0.1,0.012673753066230677
2017-11-20,9,1026,6,13.0,1289.0,7.0,249.0,-0.1,0.007424406047516161
2017-11-21,13,1018,1,9.0,1026.0,6.0,249.0,-0.1,0.00575096964023013
2017-11-22,23,1331,9,13.0,1018.0,1.0,249.0,-0.1,0.009536423841059587
2017-11-24,2,404,3,23.0,1331.0,9.0,249.0,-0.1,-0.003537272369972436
2017-11-27,10,947,1,2.0,404.0,3.0,249.0,-0.1,-0.0019669551534225766
2017-11-29,16,2255,2,10.0,947.0,1.0,249.0,-0.1,-0.0072093328090183685
2017-11-30,-2,1221,1,16.0,2255.0,2.0,249.0,-0.4,0.0027170397205329767
2017-12-01,-4,1939,1,-2.0,1221.0,1.0,249.0,-0.4,-0.0061570035915852975
2017-12-04,4,1524,3,-4.0,1939.0,1.0,249.0,-0.4,-0.005166623611469978
2017-12-05,9,2852,4,4.0,1524.0,3.0,249.0,-0.4,-0.012051282051282022
2017-12-06,3,442,6,9.0,2852.0,4.0,249.0,-0.4,-0.012689369416030093
2017-12-07,2,1209,5,3.0,442.0,6.0,249.0,-0.4,-0.003020354563361838
2017-12-08,8,725,4,2.0,1209.0,5.0,249.0,-0.4,0.004740584672109553
2017-12-12,6,1290,10,8.0,725.0,4.0,196.0,-0.4,-0.0050887265135699435
2017-12-13,-13,351,3,6.0,1290.0,10.0,196.0,-0.4,-0.004461942257217892
2017-12-14,4,347,1,-13.0,351.0,3.0,196.0,-0.4,0.005672074924152389
2017-12-19,13,1174,3,4.0,347.0,1.0,196.0,-0.4,-0.012835625409299145
2017-12-20,21,2494,1,13.0,1174.0,3.0,196.0,-0.4,-0.011458735676580413
2017-12-21,36,10449,10,21.0,2494.0,1.0,196.0,-0.4,-0.0042701863354037035
2017-12-22,15,1817,2,36.0,10449.0,10.0,196.0,-0.3,0.002075226977950853
2017-12-26,24,1038,3,15.0,1817.0,2.0,196.0,-0.3,-0.002330398757120567
2017-12-27,13,473,2,24.0,1038.0,3.0,196.0,-0.3,0.0011682242990652802
2017-12-28,5,468,4,13.0,473.0,2.0,196.0,-0.3,-0.0015552099533435765
2017-12-29,0,1022,1,5.0,468.0,4.0,196.0,-0.3,0.002462415759460832
2018-01-02,29,1860,4,0.0,1022.0,1.0,196.0,-0.3,-0.009925238463521476
2018-01-03,17,987,4,29.0,1860.0,4.0,196.0,-0.3,0.00259100919808269
2018-01-04,-3,910,5,17.0,987.0,4.0,196.0,-0.3,-0.0014206379956091134
2018-01-05,30,666,7,-3.0,910.0,5.0,196.0,-0.3,-0.0027013120658604807
2018-01-08,9,908,4,30.0,666.0,7.0,179.0,-0.3,0.0014147909967845585
2018-01-09,-13,700,3,9.0,908.0,4.0,179.0,-0.3,0.0028292181069958697
2018-01-10,11,1124,5,-13.0,700.0,3.0,179.0,-0.3,-0.001921844971172216
2018-01-11,26,1170,3,11.0,1124.0,5.0,179.0,-0.3,0.00038590172369438054
2018-01-12,30,1040,7,26.0,1170.0,3.0,179.0,-0.3,0.01577529819161221
2018-01-16,4,1310,2,30.0,1040.0,7.0,179.0,-0.3,0.0022675736961452106
2018-01-17,20,904,1,4.0,1310.0,2.0,179.0,-0.3,-0.01414267834793504
2018-01-19,-11,930,3,20.0,904.0,1.0,179.0,-0.3,0.005942597041345288
2018-01-22,3,3468,10,-11.0,930.0,3.0,179.0,-0.3,0.014573564820681862
2018-01-23,18,724,5,3.0,3468.0,10.0,179.0,-0.3,0.0037518759379691273
2018-01-24,32,1324,8,18.0,724.0,5.0,179.0,-0.3,0.001745635910224446
2018-01-25,7,1552,4,32.0,1324.0,8.0,179.0,-0.3,-0.009671419714817123
2018-01-26,21,1179,3,7.0,1552.0,4.0,179.0,-0.3,-0.0023667164922770018
2018-01-29,9,3194,6,21.0,1179.0,3.0,179.0,1.3,-0.0003731807438736303
2018-01-30,23,3199,4,9.0,3194.0,6.0,179.0,1.3,-0.003491707195410913
2018-01-31,42,2799,15,23.0,3199.0,4.0,179.0,1.3,-0.002268431001890266
2018-02-01,26,3444,11,42.0,2799.0,15.0,179.0,1.3,-0.007061790668348073
2018-02-02,-13,5592,7,26.0,3444.0,11.0,179.0,1.3,0.007389476366416083
2018-02-05,-14,14476,17,-13.0,5592.0,7.0,81.0,1.3,-0.013994910941475756
2018-02-06,3,5648,20,-14.0,14476.0,17.0,81.0,1.3,-0.03122966818477543
2018-02-07,24,2866,4,3.0,5648.0,20.0,81.0,1.3,0.029078498293515293
2018-02-08,-56,6039,15,24.0,2866.0,4.0,81.0,1.3,0.0009289980092900784
2018-02-09,-13,4121,15,-56.0,6039.0,15.0,81.0,1.3,-0.027575235317513092
2018-02-12,1,3200,2,-13.0,4121.0,15.0,81.0,1.3,0.0017565193892716585
2018-02-13,18,1448,11,1.0,3200.0,2.0,81.0,1.3,0.008894878706199415
2018-02-14,25,2157,3,18.0,1448.0,11.0,81.0,1.3,0.005773361976369395
2018-02-15,23,2025,11,25.0,2157.0,3.0,81.0,1.3,0.024026845637583977
2018-02-16,6,1871,8,23.0,2025.0,11.0,81.0,1.3,0.0026021337496747697
2018-02-20,1,1630,2,6.0,1871.0,8.0,81.0,1.3,0.005068884845334035
2018-02-21,6,3204,3,1.0,1630.0,2.0,81.0,1.3,-0.00441558441558446
2018-02-22,18,1899,4,6.0,3204.0,3.0,81.0,1.3,-0.0005203590477430238
2018-02-23,-5,1428,3,18.0,1899.0,4.0,81.0,1.3,-0.005054432348367037
2018-02-26,28,6529,5,-5.0,1428.0,3.0,81.0,1.3,0.0064716541548019675
2018-02-27,5,1163,7,28.0,6529.0,5.0,81.0,1.3,0.0037179487179487976
2018-02-28,20,1563,2,5.0,1163.0,7.0,81.0,1.3,-0.014812922998339887
2018-03-01,12,2501,6,20.0,1563.0,2.0,81.0,1.4,-0.01992753623188414
2018-03-02,-20,2927,14,12.0,2501.0,6.0,81.0,1.4,-0.002776308831306105
2018-03-05,14,2989,8,-20.0,2927.0,14.0,81.0,1.4,0.02404167223186853
2018-03-06,8,1709,7,14.0,2989.0,8.0,81.0,1.4,0.01152586771447295
2018-03-07,0,2143,5,8.0,1709.0,7.0,81.0,1.4,0.007865892972275943
2018-03-08,36,1046,13,0.0,2143.0,5.0,81.0,1.4,0.014169779724333488
2018-03-09,1,2947,7,36.0,1046.0,13.0,81.0,1.4,-0.0035492457852706444
2018-03-12,2,5983,2,1.0,2947.0,7.0,378.0,1.4,0.00999746899519117
2018-03-13,0,1955,3,2.0,5983.0,2.0,378.0,1.4,0.00162540635158784
2018-03-14,14,1568,2,0.0,1955.0,3.0,378.0,1.4,-0.008074534161490754
2018-03-15,-5,5033,5,14.0,1568.0,2.0,378.0,1.4,-0.009596211365902245
2018-03-16,-10,1554,8,-5.0,5033.0,5.0,378.0,1.4,-0.006404621373853961
2018-03-19,-10,2400,1,-10.0,1554.0,8.0,378.0,1.4,0.0075843761850587065
2018-03-20,-1,2447,3,-10.0,2400.0,1.0,378.0,1.4,-0.006538413177417277
2018-03-21,-10,3126,18,-1.0,2447.0,3.0,378.0,1.4,-0.001769240490332372
2018-03-22,-20,2582,10,-10.0,3126.0,18.0,378.0,1.4,0.004558693174623267
2018-03-23,-12,3210,9,-20.0,2582.0,10.0,378.0,1.4,-0.013248407643312182
2018-03-26,15,1845,3,-12.0,3210.0,9.0,378.0,1.4,-0.02319886583322589
2018-03-27,2,3207,8,15.0,1845.0,3.0,378.0,1.4,0.00950892275628506
2018-03-28,9,3893,7,2.0,3207.0,8.0,378.0,1.4,-0.01955990220048895
2018-03-29,4,9496,16,9.0,3893.0,7.0,378.0,1.0,-0.0006549646319098396
2018-04-02,-22,2787,7,4.0,9496.0,16.0,378.0,1.0,0.004565614401252394
2018-04-03,16,3444,14,-22.0,2787.0,7.0,378.0,1.0,-0.021583669223768
2018-04-04,27,2318,9,16.0,3444.0,14.0,378.0,1.0,0.009116131589377695
2018-04-05,-1,1226,14,27.0,2318.0,9.0,378.0,1.0,0.0234219928543074
2018-04-06,5,3491,9,-1.0,1226.0,14.0,378.0,1.0,0.005401929260450183
2018-04-09,10,6779,6,5.0,3491.0,9.0,195.0,1.0,-0.01222493887530548
2018-04-10,5,3696,8,10.0,6779.0,6.0,195.0,1.0,-0.008033169214822552
2018-04-11,10,2185,4,5.0,3696.0,8.0,195.0,1.0,0.008011370978162612
2018-04-12,2,1260,9,10.0,2185.0,4.0,195.0,1.0,0.004886831275720106
2018-04-13,-9,906,6,2.0,1260.0,9.0,195.0,1.0,-0.00012732365673548654
2018-04-16,-19,1290,4,-9.0,906.0,6.0,195.0,1.0,-0.006601498032245729
2018-04-17,-3,2614,4,-19.0,1290.0,4.0,195.0,1.0,0.0052089950451024115
2018-04-18,45,2249,3,-3.0,2614.0,4.0,195.0,1.0,0.004148855921548885
2018-04-19,-5,1116,4,45.0,2249.0,3.0,195.0,1.0,0.0009990009990009775
2018-04-20,-1,1396,4,-5.0,1116.0,4.0,195.0,1.0,-0.005626406601650448
2018-04-23,17,1641,4,-1.0,1396.0,4.0,195.0,1.0,-0.0029007441039223605
2018-04-24,1,2215,8,17.0,1641.0,4.0,195.0,1.0,-0.002398384246402395
2018-04-25,33,3033,10,1.0,2215.0,8.0,195.0,1.0,-0.00593959307468721
2018-04-26,13,2450,4,33.0,3033.0,10.0,195.0,1.0,-0.000636294222448424
2018-04-27,4,1660,6,13.0,2450.0,4.0,195.0,1.0,0.0016528925619834134
2018-04-30,-1,1630,5,4.0,1660.0,6.0,195.0,1.5,-0.0038061405734584773
2018-05-01,12,2522,5,-1.0,1630.0,5.0,195.0,1.5,-0.011558491045344984
2018-05-02,20,2727,10,12.0,2522.0,5.0,195.0,1.5,0.005014787193005022
2018-05-03,-4,2156,10,20.0,2727.0,10.0,195.0,1.5,0.0032010243277848915
2018-05-04,15,1776,12,-4.0,2156.0,10.0,195.0,1.5,-0.003200204813108039
2018-05-07,-2,2437,14,15.0,1776.0,12.0,153.0,1.5,0.016898864809081558
2018-05-08,41,1387,12,-2.0,2437.0,14.0,153.0,1.5,0.005315110098709211
2018-05-09,24,1757,3,41.0,1387.0,12.0,153.0,1.5,0.008940939428283692
2018-05-10,52,1505,14,24.0,1757.0,3.0,153.0,1.5,0.004112662013958104
2018-05-11,36,1750,6,52.0,1505.0,14.0,153.0,1.5,0.0043397396156229905
2018-05-14,31,958,9,36.0,1750.0,6.0,153.0,1.5,0.0011105626850936474
2018-05-15,18,1405,9,31.0,958.0,9.0,153.0,1.5,-0.006029285099052479
2018-05-16,19,1298,9,18.0,1405.0,9.0,153.0,1.5,0.003975155279503021
2018-05-17,32,1805,6,19.0,1298.0,9.0,153.0,1.5,0.010128458498023808
2018-05-18,26,1737,7,32.0,1805.0,6.0,153.0,1.5,0.004026845637583871
2018-05-21,10,2478,9,26.0,1737.0,7.0,153.0,1.5,0.0
2018-05-22,23,5579,17,10.0,2478.0,9.0,153.0,1.5,0.006045218232378189
2018-05-23,37,839,9,23.0,5579.0,17.0,153.0,1.5,-0.010312987168725259
2018-05-24,-25,1582,11,37.0,839.0,9.0,153.0,1.5,0.004010695187165755
2018-05-25,35,2186,11,-25.0,1582.0,11.0,153.0,1.5,0.0008478682170541808
2018-05-29,44,1052,10,35.0,2186.0,11.0,153.0,1.5,0.0006063545961679769
2018-05-30,-8,1299,13,44.0,1052.0,10.0,153.0,1.5,0.005602923264311912
2018-05-31,-8,2446,10,-8.0,1299.0,13.0,153.0,1.6,0.009647853352629005
2018-06-01,17,1587,9,-8.0,2446.0,10.0,153.0,1.6,-0.010038240917782066
2018-06-04,6,2294,11,17.0,1587.0,9.0,270.0,1.6,0.0
2018-06-05,25,1038,6,6.0,2294.0,11.0,270.0,1.6,0.007643616386002634
2018-06-06,22,3963,7,25.0,1038.0,6.0,270.0,1.6,0.0074688796680499065
2018-06-07,43,2195,6,22.0,3963.0,7.0,270.0,1.6,0.006236027767972717
2018-06-08,4,19939,10,43.0,2195.0,6.0,270.0,1.6,-0.004323945307934911
2018-06-11,39,2079,7,4.0,19939.0,10.0,270.0,1.6,0.0034069548872179512
2018-06-12,20,1753,7,39.0,2079.0,7.0,270.0,1.6,0.002223262344956845
2018-06-13,5,3778,12,20.0,1753.0,7.0,270.0,1.6,0.00035001750087505697
2018-06-14,42,2481,15,5.0,3778.0,12.0,270.0,1.6,-0.006874854346306097
2018-06-15,55,3080,15,42.0,2481.0,15.0,270.0,1.6,0.0004679457182965845
2018-06-18,7,4243,13,55.0,3080.0,15.0,270.0,1.6,0.0034013605442175933
2018-06-19,12,3380,18,7.0,4243.0,13.0,270.0,1.6,0.009976525821596176
2018-06-20,58,3453,18,12.0,3380.0,18.0,270.0,1.6,0.00526192703461182
2018-06-21,3,2974,19,58.0,3453.0,18.0,270.0,1.6,0.0038234271810913953
2018-06-22,-19,1657,9,3.0,2974.0,19.0,270.0,1.6,-0.009354428917888928
2018-06-25,-19,2466,14,-19.0,1657.0,9.0,270.0,1.6,-0.0052198120867647455
2018-06-26,5,1486,12,-19.0,2466.0,14.0,270.0,1.6,-0.013207106124357123
2018-06-27,12,3309,12,5.0,1486.0,12.0,270.0,1.6,0.004864159449519475
2018-06-28,41,1693,16,12.0,3309.0,12.0,270.0,1.6,-0.016024508071167662
2018-06-29,-6,1611,4,41.0,1693.0,16.0,270.0,1.8,0.003595828838547251
2018-07-02,25,1903,9,-6.0,1611.0,4.0,270.0,1.8,-0.006546839661945142
2018-07-03,-6,1807,6,25.0,1903.0,9.0,270.0,1.8,0.015045739046701975
2018-07-05,74,1859,5,-6.0,1807.0,6.0,270.0,1.8,-0.0028308563340409872
2018-07-06,0,2964,8,74.0,1859.0,5.0,270.0,1.8,0.006469066102093592
2018-07-09,1,2090,11,0.0,2964.0,8.0,214.0,1.8,0.007242990654205661
2018-07-10,48,1253,24,1.0,2090.0,11.0,214.0,1.8,0.0023078698361412744
2018-07-11,46,1988,14,48.0,1253.0,24.0,214.0,1.8,-0.006550218340611275
2018-07-12,19,2086,6,46.0,1988.0,14.0,214.0,1.8,-0.003718768158047568
2018-07-13,23,1450,8,19.0,2086.0,6.0,214.0,1.8,-0.0030165912518852643
2018-07-16,-20,1635,2,23.0,1450.0,8.0,214.0,1.8,-0.001744186046511694
2018-07-17,61,3591,14,-20.0,1635.0,2.0,214.0,1.8,-0.005579449029408393
2018-07-18,7,1540,3,61.0,3591.0,14.0,214.0,1.8,0.005376344086021432
2018-07-19,49,1657,11,7.0,1540.0,3.0,214.0,1.8,0.003718768158047733
2018-07-20,47,2773,19,49.0,1657.0,11.0,214.0,1.8,0.007407407407407414
2018-07-23,20,2026,10,47.0,2773.0,19.0,214.0,1.8,-0.0031038050350614558
2018-07-24,9,1741,9,20.0,2026.0,10.0,214.0,1.8,0.0015008081274531914
2018-07-25,91,4459,13,9.0,1741.0,9.0,214.0,1.8,-0.013657752783197495
2018-07-26,8,4651,19,91.0,4459.0,13.0,214.0,1.8,0.0018613308515589907
2018-07-27,-7,3930,13,8.0,4651.0,19.0,214.0,1.8,0.008691621277088885
2018-07-30,20,2887,26,-7.0,3930.0,13.0,214.0,-1.4,-0.018809496501892425
2018-07-31,25,3106,7,20.0,2887.0,26.0,214.0,-1.4,-0.004442366144493917
2018-08-01,26,2329,11,25.0,3106.0,7.0,214.0,-1.4,0.009253836242239568
2018-08-02,-4,2149,16,26.0,2329.0,11.0,214.0,-1.4,0.00034843205574914215
2018-08-03,41,1333,10,-4.0,2149.0,16.0,214.0,-1.4,0.0129400792725577
2018-08-06,29,1808,11,41.0,1333.0,10.0,149.0,-1.4,-0.004368318197493913
2018-08-07,49,3195,18,29.0,1808.0,11.0,149.0,-1.4,0.00681371982907961
2018-08-08,38,4139,24,49.0,3195.0,18.0,149.0,-1.4,-0.0013718989367783759
2018-08-09,18,3885,14,38.0,4139.0,24.0,149.0,-1.4,-0.0008011903399337002
2018-08-10,43,1094,21,18.0,3885.0,14.0,149.0,-1.4,0.0013748854262145339
2018-08-13,6,1408,8,43.0,1094.0,21.0,149.0,-1.4,0.003682393555811199
2018-08-14,7,2926,18,6.0,1408.0,8.0,149.0,-1.4,-0.005611543747136911
